user_id,signup_month,plan,channel,activity_month
2202,2024-01,free,paid_search,2024-01
2202,2024-01,free,paid_search,2024-02
2203,2024-01,free,paid_search,2024-01
2203,2024-01,free,paid_search,2024-02
2203,2024-01,free,paid_search,2024-03
2204,2024-04,free,organic,2024-04
2205,2024-05,enterprise,paid_search,2024-05
2206,2024-08,starter,paid_search,2024-08
2206,2024-08,starter,paid_search,2024-09
2207,2024-02,pro,paid_search,2024-02
2207,2024-02,pro,paid_search,2024-03
2207,2024-02,pro,paid_search,2024-04
2207,2024-02,pro,paid_search,2024-05
2207,2024-02,pro,paid_search,2024-06
2207,2024-02,pro,paid_search,2024-07
2208,2024-08,pro,organic,2024-08
2208,2024-08,pro,organic,2024-09
2208,2024-08,pro,organic,2024-10
2208,2024-08,pro,organic,2024-11
2208,2024-08,pro,organic,2024-12
2208,2024-08,pro,organic,2025-01
2208,2024-08,pro,organic,2025-02
2208,2024-08,pro,organic,2025-03
2209,2024-03,free,referral,2024-03
2209,2024-03,free,referral,2024-04
2210,2024-02,starter,organic,2024-02
2210,2024-02,starter,organic,2024-03
2210,2024-02,starter,organic,2024-04
2210,2024-02,starter,organic,2024-05
2210,2024-02,starter,organic,2024-06
2210,2024-02,starter,organic,2024-07
2211,2024-07,free,organic,2024-07
2211,2024-07,free,organic,2024-08
2211,2024-07,free,organic,2024-09
2211,2024-07,free,organic,2024-10
2212,2024-07,starter,organic,2024-07
2212,2024-07,starter,organic,2024-08
2212,2024-07,starter,organic,2024-09
2212,2024-07,starter,organic,2024-10
2212,2024-07,starter,organic,2024-11
2213,2024-06,free,paid_search,2024-06
2214,2024-02,free,organic,2024-02
2215,2024-02,starter,referral,2024-02
2215,2024-02,starter,referral,2024-03
2215,2024-02,starter,referral,2024-04
2215,2024-02,starter,referral,2024-05
2215,2024-02,starter,referral,2024-06
2216,2024-04,starter,organic,2024-04
2216,2024-04,starter,organic,2024-05
2216,2024-04,starter,organic,2024-06
2216,2024-04,starter,organic,2024-07
2216,2024-04,starter,organic,2024-08
2216,2024-04,starter,organic,2024-09
2216,2024-04,starter,organic,2024-10
2216,2024-04,starter,organic,2024-11
2216,2024-04,starter,organic,2024-12
2216,2024-04,starter,organic,2025-01
2217,2024-05,starter,referral,2024-05
2217,2024-05,starter,referral,2024-06
2217,2024-05,starter,referral,2024-07
2217,2024-05,starter,referral,2024-08
2217,2024-05,starter,referral,2024-09
2217,2024-05,starter,referral,2024-10
2217,2024-05,starter,referral,2024-11
2217,2024-05,starter,referral,2024-12
2217,2024-05,starter,referral,2025-01
2217,2024-05,starter,referral,2025-02
2217,2024-05,starter,referral,2025-03
2218,2024-09,free,organic,2024-09
2218,2024-09,free,organic,2024-10
2219,2024-03,free,paid_search,2024-03
2219,2024-03,free,paid_search,2024-04
2220,2024-02,enterprise,referral,2024-02
2220,2024-02,enterprise,referral,2024-03
2220,2024-02,enterprise,referral,2024-04
2220,2024-02,enterprise,referral,2024-05
2220,2024-02,enterprise,referral,2024-06
2220,2024-02,enterprise,referral,2024-07
2220,2024-02,enterprise,referral,2024-08
2220,2024-02,enterprise,referral,2024-09
2220,2024-02,enterprise,referral,2024-10
2220,2024-02,enterprise,referral,2024-11
2220,2024-02,enterprise,referral,2024-12
2220,2024-02,enterprise,referral,2025-01
2220,2024-02,enterprise,referral,2025-02
2220,2024-02,enterprise,referral,2025-03
2221,2024-09,free,paid_search,2024-09
2221,2024-09,free,paid_search,2024-10
2221,2024-09,free,paid_search,2024-11
2221,2024-09,free,paid_search,2024-12
2222,2024-02,free,organic,2024-02
2222,2024-02,free,organic,2024-03
2222,2024-02,free,organic,2024-04
2222,2024-02,free,organic,2024-05
2222,2024-02,free,organic,2024-06
2222,2024-02,free,organic,2024-07
2222,2024-02,free,organic,2024-08
2223,2024-01,free,paid_search,2024-01
2223,2024-01,free,paid_search,2024-02
2223,2024-01,free,paid_search,2024-03
2224,2024-04,free,content,2024-04
2225,2024-04,free,content,2024-04
2225,2024-04,free,content,2024-05
2225,2024-04,free,content,2024-06
2225,2024-04,free,content,2024-07
2226,2024-06,free,organic,2024-06
2226,2024-06,free,organic,2024-07
2226,2024-06,free,organic,2024-08
2226,2024-06,free,organic,2024-09
2226,2024-06,free,organic,2024-10
2226,2024-06,free,organic,2024-11
2227,2024-08,pro,referral,2024-08
2227,2024-08,pro,referral,2024-09
2227,2024-08,pro,referral,2024-10
2227,2024-08,pro,referral,2024-11
2227,2024-08,pro,referral,2024-12
2227,2024-08,pro,referral,2025-01
2227,2024-08,pro,referral,2025-02
2227,2024-08,pro,referral,2025-03
2228,2024-09,pro,organic,2024-09
2228,2024-09,pro,organic,2024-10
2228,2024-09,pro,organic,2024-11
2228,2024-09,pro,organic,2024-12
2228,2024-09,pro,organic,2025-01
2228,2024-09,pro,organic,2025-02
2228,2024-09,pro,organic,2025-03
2229,2024-03,pro,organic,2024-03
2229,2024-03,pro,organic,2024-04
2229,2024-03,pro,organic,2024-05
2229,2024-03,pro,organic,2024-06
2229,2024-03,pro,organic,2024-07
2230,2024-09,free,referral,2024-09
2230,2024-09,free,referral,2024-10
2230,2024-09,free,referral,2024-11
2230,2024-09,free,referral,2024-12
2230,2024-09,free,referral,2025-01
2231,2024-06,free,paid_search,2024-06
2232,2024-01,starter,paid_search,2024-01
2232,2024-01,starter,paid_search,2024-02
2233,2024-09,pro,referral,2024-09
2233,2024-09,pro,referral,2024-10
2234,2024-02,free,organic,2024-02
2235,2024-06,starter,referral,2024-06
2235,2024-06,starter,referral,2024-07
2235,2024-06,starter,referral,2024-08
2235,2024-06,starter,referral,2024-09
2235,2024-06,starter,referral,2024-10
2235,2024-06,starter,referral,2024-11
2235,2024-06,starter,referral,2024-12
2235,2024-06,starter,referral,2025-01
2235,2024-06,starter,referral,2025-02
2235,2024-06,starter,referral,2025-03
2236,2024-08,starter,paid_search,2024-08
2236,2024-08,starter,paid_search,2024-09
2236,2024-08,starter,paid_search,2024-10
2236,2024-08,starter,paid_search,2024-11
2236,2024-08,starter,paid_search,2024-12
2236,2024-08,starter,paid_search,2025-01
2237,2024-03,starter,organic,2024-03
2237,2024-03,starter,organic,2024-04
2237,2024-03,starter,organic,2024-05
2237,2024-03,starter,organic,2024-06
2237,2024-03,starter,organic,2024-07
2237,2024-03,starter,organic,2024-08
2237,2024-03,starter,organic,2024-09
2237,2024-03,starter,organic,2024-10
2238,2024-03,starter,paid_search,2024-03
2238,2024-03,starter,paid_search,2024-04
2238,2024-03,starter,paid_search,2024-05
2238,2024-03,starter,paid_search,2024-06
2238,2024-03,starter,paid_search,2024-07
2238,2024-03,starter,paid_search,2024-08
2239,2024-05,free,content,2024-05
2240,2024-08,free,paid_search,2024-08
2240,2024-08,free,paid_search,2024-09
2241,2024-03,free,organic,2024-03
2241,2024-03,free,organic,2024-04
2241,2024-03,free,organic,2024-05
2242,2024-06,free,referral,2024-06
2242,2024-06,free,referral,2024-07
2242,2024-06,free,referral,2024-08
2242,2024-06,free,referral,2024-09
2242,2024-06,free,referral,2024-10
2242,2024-06,free,referral,2024-11
2242,2024-06,free,referral,2024-12
2242,2024-06,free,referral,2025-01
2242,2024-06,free,referral,2025-02
2243,2024-05,pro,content,2024-05
2243,2024-05,pro,content,2024-06
2243,2024-05,pro,content,2024-07
2243,2024-05,pro,content,2024-08
2243,2024-05,pro,content,2024-09
2243,2024-05,pro,content,2024-10
2243,2024-05,pro,content,2024-11
2243,2024-05,pro,content,2024-12
2243,2024-05,pro,content,2025-01
2243,2024-05,pro,content,2025-02
2243,2024-05,pro,content,2025-03
2244,2024-02,starter,content,2024-02
2245,2024-07,free,paid_search,2024-07
2245,2024-07,free,paid_search,2024-08
2246,2024-08,starter,paid_search,2024-08
2246,2024-08,starter,paid_search,2024-09
2246,2024-08,starter,paid_search,2024-10
2246,2024-08,starter,paid_search,2024-11
2246,2024-08,starter,paid_search,2024-12
2246,2024-08,starter,paid_search,2025-01
2246,2024-08,starter,paid_search,2025-02
2246,2024-08,starter,paid_search,2025-03
2247,2024-06,starter,paid_search,2024-06
2248,2024-02,starter,referral,2024-02
2248,2024-02,starter,referral,2024-03
2248,2024-02,starter,referral,2024-04
2248,2024-02,starter,referral,2024-05
2248,2024-02,starter,referral,2024-06
2248,2024-02,starter,referral,2024-07
2248,2024-02,starter,referral,2024-08
2248,2024-02,starter,referral,2024-09
2248,2024-02,starter,referral,2024-10
2248,2024-02,starter,referral,2024-11
2248,2024-02,starter,referral,2024-12
2248,2024-02,starter,referral,2025-01
2248,2024-02,starter,referral,2025-02
2248,2024-02,starter,referral,2025-03
2249,2024-02,free,content,2024-02
2250,2024-04,pro,referral,2024-04
2250,2024-04,pro,referral,2024-05
2250,2024-04,pro,referral,2024-06
2250,2024-04,pro,referral,2024-07
2250,2024-04,pro,referral,2024-08
2250,2024-04,pro,referral,2024-09
2250,2024-04,pro,referral,2024-10
2250,2024-04,pro,referral,2024-11
2250,2024-04,pro,referral,2024-12
2250,2024-04,pro,referral,2025-01
2250,2024-04,pro,referral,2025-02
2250,2024-04,pro,referral,2025-03
2251,2024-05,free,paid_search,2024-05
2252,2024-05,free,organic,2024-05
2253,2024-03,free,paid_search,2024-03
2254,2024-05,starter,organic,2024-05
2255,2024-03,starter,organic,2024-03
2255,2024-03,starter,organic,2024-04
2255,2024-03,starter,organic,2024-05
2255,2024-03,starter,organic,2024-06
2255,2024-03,starter,organic,2024-07
2255,2024-03,starter,organic,2024-08
2256,2024-07,free,paid_search,2024-07
2256,2024-07,free,paid_search,2024-08
2256,2024-07,free,paid_search,2024-09
2256,2024-07,free,paid_search,2024-10
2257,2024-08,free,referral,2024-08
2257,2024-08,free,referral,2024-09
2257,2024-08,free,referral,2024-10
2257,2024-08,free,referral,2024-11
2257,2024-08,free,referral,2024-12
2258,2024-06,starter,content,2024-06
2258,2024-06,starter,content,2024-07
2258,2024-06,starter,content,2024-08
2258,2024-06,starter,content,2024-09
2258,2024-06,starter,content,2024-10
2258,2024-06,starter,content,2024-11
2258,2024-06,starter,content,2024-12
2258,2024-06,starter,content,2025-01
2258,2024-06,starter,content,2025-02
2258,2024-06,starter,content,2025-03
2259,2024-01,starter,referral,2024-01
2259,2024-01,starter,referral,2024-02
2259,2024-01,starter,referral,2024-03
2259,2024-01,starter,referral,2024-04
2259,2024-01,starter,referral,2024-05
2259,2024-01,starter,referral,2024-06
2259,2024-01,starter,referral,2024-07
2259,2024-01,starter,referral,2024-08
2259,2024-01,starter,referral,2024-09
2260,2024-09,free,content,2024-09
2261,2024-01,enterprise,referral,2024-01
2261,2024-01,enterprise,referral,2024-02
2261,2024-01,enterprise,referral,2024-03
2261,2024-01,enterprise,referral,2024-04
2261,2024-01,enterprise,referral,2024-05
2261,2024-01,enterprise,referral,2024-06
2261,2024-01,enterprise,referral,2024-07
2261,2024-01,enterprise,referral,2024-08
2261,2024-01,enterprise,referral,2024-09
2261,2024-01,enterprise,referral,2024-10
2261,2024-01,enterprise,referral,2024-11
2261,2024-01,enterprise,referral,2024-12
2261,2024-01,enterprise,referral,2025-01
2261,2024-01,enterprise,referral,2025-02
2261,2024-01,enterprise,referral,2025-03
2262,2024-09,starter,referral,2024-09
2262,2024-09,starter,referral,2024-10
2262,2024-09,starter,referral,2024-11
2262,2024-09,starter,referral,2024-12
2262,2024-09,starter,referral,2025-01
2263,2024-01,enterprise,organic,2024-01
2263,2024-01,enterprise,organic,2024-02
2263,2024-01,enterprise,organic,2024-03
2263,2024-01,enterprise,organic,2024-04
2263,2024-01,enterprise,organic,2024-05
2263,2024-01,enterprise,organic,2024-06
2263,2024-01,enterprise,organic,2024-07
2263,2024-01,enterprise,organic,2024-08
2263,2024-01,enterprise,organic,2024-09
2263,2024-01,enterprise,organic,2024-10
2263,2024-01,enterprise,organic,2024-11
2263,2024-01,enterprise,organic,2024-12
2263,2024-01,enterprise,organic,2025-01
2263,2024-01,enterprise,organic,2025-02
2263,2024-01,enterprise,organic,2025-03
2264,2024-05,enterprise,paid_search,2024-05
2265,2024-01,pro,organic,2024-01
2265,2024-01,pro,organic,2024-02
2265,2024-01,pro,organic,2024-03
2265,2024-01,pro,organic,2024-04
2265,2024-01,pro,organic,2024-05
2265,2024-01,pro,organic,2024-06
2265,2024-01,pro,organic,2024-07
2265,2024-01,pro,organic,2024-08
2265,2024-01,pro,organic,2024-09
2265,2024-01,pro,organic,2024-10
2266,2024-01,starter,organic,2024-01
2266,2024-01,starter,organic,2024-02
2266,2024-01,starter,organic,2024-03
2266,2024-01,starter,organic,2024-04
2266,2024-01,starter,organic,2024-05
2266,2024-01,starter,organic,2024-06
2266,2024-01,starter,organic,2024-07
2266,2024-01,starter,organic,2024-08
2266,2024-01,starter,organic,2024-09
2266,2024-01,starter,organic,2024-10
2266,2024-01,starter,organic,2024-11
2266,2024-01,starter,organic,2024-12
2266,2024-01,starter,organic,2025-01
2266,2024-01,starter,organic,2025-02
2267,2024-07,starter,organic,2024-07
2267,2024-07,starter,organic,2024-08
2267,2024-07,starter,organic,2024-09
2268,2024-07,free,referral,2024-07
2268,2024-07,free,referral,2024-08
2268,2024-07,free,referral,2024-09
2268,2024-07,free,referral,2024-10
2269,2024-02,free,referral,2024-02
2269,2024-02,free,referral,2024-03
2269,2024-02,free,referral,2024-04
2269,2024-02,free,referral,2024-05
2269,2024-02,free,referral,2024-06
2269,2024-02,free,referral,2024-07
2269,2024-02,free,referral,2024-08
2270,2024-09,starter,content,2024-09
2270,2024-09,starter,content,2024-10
2270,2024-09,starter,content,2024-11
2270,2024-09,starter,content,2024-12
2270,2024-09,starter,content,2025-01
2270,2024-09,starter,content,2025-02
2270,2024-09,starter,content,2025-03
2271,2024-03,free,content,2024-03
2271,2024-03,free,content,2024-04
2272,2024-03,pro,content,2024-03
2272,2024-03,pro,content,2024-04
2272,2024-03,pro,content,2024-05
2273,2024-03,free,organic,2024-03
2273,2024-03,free,organic,2024-04
2274,2024-05,free,content,2024-05
2275,2024-02,free,referral,2024-02
2275,2024-02,free,referral,2024-03
2275,2024-02,free,referral,2024-04
2275,2024-02,free,referral,2024-05
2276,2024-04,free,content,2024-04
2276,2024-04,free,content,2024-05
2277,2024-02,free,organic,2024-02
2277,2024-02,free,organic,2024-03
2278,2024-01,free,organic,2024-01
2278,2024-01,free,organic,2024-02
2279,2024-04,pro,content,2024-04
2279,2024-04,pro,content,2024-05
2279,2024-04,pro,content,2024-06
2279,2024-04,pro,content,2024-07
2279,2024-04,pro,content,2024-08
2279,2024-04,pro,content,2024-09
2280,2024-07,free,organic,2024-07
2281,2024-07,free,paid_search,2024-07
2281,2024-07,free,paid_search,2024-08
2281,2024-07,free,paid_search,2024-09
2281,2024-07,free,paid_search,2024-10
2281,2024-07,free,paid_search,2024-11
2281,2024-07,free,paid_search,2024-12
2281,2024-07,free,paid_search,2025-01
2281,2024-07,free,paid_search,2025-02
2281,2024-07,free,paid_search,2025-03
2282,2024-04,free,paid_search,2024-04
2283,2024-03,free,organic,2024-03
2283,2024-03,free,organic,2024-04
2283,2024-03,free,organic,2024-05
2284,2024-08,free,organic,2024-08
2285,2024-07,starter,content,2024-07
2285,2024-07,starter,content,2024-08
2286,2024-08,starter,content,2024-08
2286,2024-08,starter,content,2024-09
2286,2024-08,starter,content,2024-10
2286,2024-08,starter,content,2024-11
2286,2024-08,starter,content,2024-12
2286,2024-08,starter,content,2025-01
2286,2024-08,starter,content,2025-02
2287,2024-09,free,content,2024-09
2287,2024-09,free,content,2024-10
2287,2024-09,free,content,2024-11
2287,2024-09,free,content,2024-12
2287,2024-09,free,content,2025-01
2288,2024-08,free,organic,2024-08
2288,2024-08,free,organic,2024-09
2289,2024-09,free,organic,2024-09
2290,2024-04,free,paid_search,2024-04
2290,2024-04,free,paid_search,2024-05
2290,2024-04,free,paid_search,2024-06
2290,2024-04,free,paid_search,2024-07
2291,2024-04,pro,paid_search,2024-04
2291,2024-04,pro,paid_search,2024-05
2291,2024-04,pro,paid_search,2024-06
2291,2024-04,pro,paid_search,2024-07
2291,2024-04,pro,paid_search,2024-08
2291,2024-04,pro,paid_search,2024-09
2291,2024-04,pro,paid_search,2024-10
2291,2024-04,pro,paid_search,2024-11
2291,2024-04,pro,paid_search,2024-12
2292,2024-03,free,organic,2024-03
2293,2024-03,pro,referral,2024-03
2293,2024-03,pro,referral,2024-04
2293,2024-03,pro,referral,2024-05
2293,2024-03,pro,referral,2024-06
2293,2024-03,pro,referral,2024-07
2293,2024-03,pro,referral,2024-08
2293,2024-03,pro,referral,2024-09
2293,2024-03,pro,referral,2024-10
2293,2024-03,pro,referral,2024-11
2293,2024-03,pro,referral,2024-12
2293,2024-03,pro,referral,2025-01
2294,2024-07,free,content,2024-07
2294,2024-07,free,content,2024-08
2294,2024-07,free,content,2024-09
2295,2024-07,free,paid_search,2024-07
2296,2024-08,free,paid_search,2024-08
2296,2024-08,free,paid_search,2024-09
2297,2024-02,free,paid_search,2024-02
2297,2024-02,free,paid_search,2024-03
2297,2024-02,free,paid_search,2024-04
2297,2024-02,free,paid_search,2024-05
2298,2024-05,enterprise,organic,2024-05
2298,2024-05,enterprise,organic,2024-06
2298,2024-05,enterprise,organic,2024-07
2298,2024-05,enterprise,organic,2024-08
2298,2024-05,enterprise,organic,2024-09
2298,2024-05,enterprise,organic,2024-10
2298,2024-05,enterprise,organic,2024-11
2298,2024-05,enterprise,organic,2024-12
2298,2024-05,enterprise,organic,2025-01
2298,2024-05,enterprise,organic,2025-02
2298,2024-05,enterprise,organic,2025-03
2299,2024-02,free,organic,2024-02
2299,2024-02,free,organic,2024-03
2299,2024-02,free,organic,2024-04
2299,2024-02,free,organic,2024-05
2300,2024-09,pro,paid_search,2024-09
2300,2024-09,pro,paid_search,2024-10
2301,2024-03,pro,paid_search,2024-03
2301,2024-03,pro,paid_search,2024-04
2302,2024-02,free,paid_search,2024-02
2302,2024-02,free,paid_search,2024-03
2302,2024-02,free,paid_search,2024-04
2302,2024-02,free,paid_search,2024-05
2302,2024-02,free,paid_search,2024-06
2302,2024-02,free,paid_search,2024-07
2303,2024-06,free,referral,2024-06
2304,2024-08,free,organic,2024-08
2304,2024-08,free,organic,2024-09
2304,2024-08,free,organic,2024-10
2304,2024-08,free,organic,2024-11
2305,2024-09,free,organic,2024-09
2305,2024-09,free,organic,2024-10
2305,2024-09,free,organic,2024-11
2305,2024-09,free,organic,2024-12
2305,2024-09,free,organic,2025-01
2305,2024-09,free,organic,2025-02
2305,2024-09,free,organic,2025-03
2306,2024-01,starter,organic,2024-01
2306,2024-01,starter,organic,2024-02
2306,2024-01,starter,organic,2024-03
2306,2024-01,starter,organic,2024-04
2306,2024-01,starter,organic,2024-05
2306,2024-01,starter,organic,2024-06
2307,2024-03,free,organic,2024-03
2307,2024-03,free,organic,2024-04
2307,2024-03,free,organic,2024-05
2308,2024-02,pro,paid_search,2024-02
2308,2024-02,pro,paid_search,2024-03
2308,2024-02,pro,paid_search,2024-04
2308,2024-02,pro,paid_search,2024-05
2308,2024-02,pro,paid_search,2024-06
2308,2024-02,pro,paid_search,2024-07
2308,2024-02,pro,paid_search,2024-08
2308,2024-02,pro,paid_search,2024-09
2308,2024-02,pro,paid_search,2024-10
2309,2024-03,starter,referral,2024-03
2309,2024-03,starter,referral,2024-04
2310,2024-05,free,content,2024-05
2310,2024-05,free,content,2024-06
2311,2024-03,starter,paid_search,2024-03
2312,2024-01,free,paid_search,2024-01
2313,2024-05,pro,organic,2024-05
2313,2024-05,pro,organic,2024-06
2313,2024-05,pro,organic,2024-07
2313,2024-05,pro,organic,2024-08
2313,2024-05,pro,organic,2024-09
2314,2024-01,free,paid_search,2024-01
2314,2024-01,free,paid_search,2024-02
2314,2024-01,free,paid_search,2024-03
2314,2024-01,free,paid_search,2024-04
2314,2024-01,free,paid_search,2024-05
2314,2024-01,free,paid_search,2024-06
2314,2024-01,free,paid_search,2024-07
2315,2024-03,enterprise,organic,2024-03
2315,2024-03,enterprise,organic,2024-04
2315,2024-03,enterprise,organic,2024-05
2315,2024-03,enterprise,organic,2024-06
2315,2024-03,enterprise,organic,2024-07
2315,2024-03,enterprise,organic,2024-08
2315,2024-03,enterprise,organic,2024-09
2315,2024-03,enterprise,organic,2024-10
2315,2024-03,enterprise,organic,2024-11
2315,2024-03,enterprise,organic,2024-12
2315,2024-03,enterprise,organic,2025-01
2316,2024-01,starter,content,2024-01
2317,2024-01,pro,paid_search,2024-01
2317,2024-01,pro,paid_search,2024-02
2318,2024-04,free,organic,2024-04
2319,2024-08,pro,organic,2024-08
2319,2024-08,pro,organic,2024-09
2319,2024-08,pro,organic,2024-10
2319,2024-08,pro,organic,2024-11
2319,2024-08,pro,organic,2024-12
2320,2024-07,free,organic,2024-07
2320,2024-07,free,organic,2024-08
2320,2024-07,free,organic,2024-09
2320,2024-07,free,organic,2024-10
2320,2024-07,free,organic,2024-11
2321,2024-01,starter,content,2024-01
2321,2024-01,starter,content,2024-02
2321,2024-01,starter,content,2024-03
2321,2024-01,starter,content,2024-04
2321,2024-01,starter,content,2024-05
2321,2024-01,starter,content,2024-06
2321,2024-01,starter,content,2024-07
2321,2024-01,starter,content,2024-08
2321,2024-01,starter,content,2024-09
2321,2024-01,starter,content,2024-10
2321,2024-01,starter,content,2024-11
2321,2024-01,starter,content,2024-12
2322,2024-01,free,organic,2024-01
2322,2024-01,free,organic,2024-02
2322,2024-01,free,organic,2024-03
2323,2024-04,free,organic,2024-04
2323,2024-04,free,organic,2024-05
2324,2024-06,free,organic,2024-06
2324,2024-06,free,organic,2024-07
2325,2024-07,free,referral,2024-07
2325,2024-07,free,referral,2024-08
2326,2024-08,free,paid_search,2024-08
2327,2024-04,pro,paid_search,2024-04
2327,2024-04,pro,paid_search,2024-05
2327,2024-04,pro,paid_search,2024-06
2327,2024-04,pro,paid_search,2024-07
2327,2024-04,pro,paid_search,2024-08
2328,2024-02,free,paid_search,2024-02
2328,2024-02,free,paid_search,2024-03
2329,2024-01,starter,organic,2024-01
2329,2024-01,starter,organic,2024-02
2329,2024-01,starter,organic,2024-03
2330,2024-02,free,content,2024-02
2330,2024-02,free,content,2024-03
2330,2024-02,free,content,2024-04
2330,2024-02,free,content,2024-05
2330,2024-02,free,content,2024-06
2330,2024-02,free,content,2024-07
2330,2024-02,free,content,2024-08
2330,2024-02,free,content,2024-09
2331,2024-01,starter,organic,2024-01
2331,2024-01,starter,organic,2024-02
2331,2024-01,starter,organic,2024-03
2331,2024-01,starter,organic,2024-04
2331,2024-01,starter,organic,2024-05
2331,2024-01,starter,organic,2024-06
2331,2024-01,starter,organic,2024-07
2331,2024-01,starter,organic,2024-08
2331,2024-01,starter,organic,2024-09
2331,2024-01,starter,organic,2024-10
2331,2024-01,starter,organic,2024-11
2331,2024-01,starter,organic,2024-12
2331,2024-01,starter,organic,2025-01
2331,2024-01,starter,organic,2025-02
2331,2024-01,starter,organic,2025-03
2332,2024-08,starter,organic,2024-08
2332,2024-08,starter,organic,2024-09
2332,2024-08,starter,organic,2024-10
2332,2024-08,starter,organic,2024-11
2332,2024-08,starter,organic,2024-12
2332,2024-08,starter,organic,2025-01
2332,2024-08,starter,organic,2025-02
2332,2024-08,starter,organic,2025-03
2333,2024-03,free,paid_search,2024-03
2333,2024-03,free,paid_search,2024-04
2333,2024-03,free,paid_search,2024-05
2333,2024-03,free,paid_search,2024-06
2333,2024-03,free,paid_search,2024-07
2333,2024-03,free,paid_search,2024-08
2333,2024-03,free,paid_search,2024-09
2333,2024-03,free,paid_search,2024-10
2333,2024-03,free,paid_search,2024-11
2334,2024-08,starter,organic,2024-08
2334,2024-08,starter,organic,2024-09
2335,2024-05,pro,organic,2024-05
2335,2024-05,pro,organic,2024-06
2335,2024-05,pro,organic,2024-07
2335,2024-05,pro,organic,2024-08
2335,2024-05,pro,organic,2024-09
2335,2024-05,pro,organic,2024-10
2335,2024-05,pro,organic,2024-11
2335,2024-05,pro,organic,2024-12
2335,2024-05,pro,organic,2025-01
2335,2024-05,pro,organic,2025-02
2335,2024-05,pro,organic,2025-03
2336,2024-05,starter,referral,2024-05
2337,2024-05,free,paid_search,2024-05
2338,2024-08,free,organic,2024-08
2338,2024-08,free,organic,2024-09
2338,2024-08,free,organic,2024-10
2338,2024-08,free,organic,2024-11
2338,2024-08,free,organic,2024-12
2339,2024-01,starter,organic,2024-01
2339,2024-01,starter,organic,2024-02
2340,2024-01,free,referral,2024-01
2340,2024-01,free,referral,2024-02
2340,2024-01,free,referral,2024-03
2340,2024-01,free,referral,2024-04
2340,2024-01,free,referral,2024-05
2340,2024-01,free,referral,2024-06
2340,2024-01,free,referral,2024-07
2340,2024-01,free,referral,2024-08
2340,2024-01,free,referral,2024-09
2341,2024-04,starter,organic,2024-04
2341,2024-04,starter,organic,2024-05
2341,2024-04,starter,organic,2024-06
2341,2024-04,starter,organic,2024-07
2341,2024-04,starter,organic,2024-08
2341,2024-04,starter,organic,2024-09
2341,2024-04,starter,organic,2024-10
2341,2024-04,starter,organic,2024-11
2342,2024-04,free,organic,2024-04
2342,2024-04,free,organic,2024-05
2342,2024-04,free,organic,2024-06
2342,2024-04,free,organic,2024-07
2342,2024-04,free,organic,2024-08
2343,2024-05,starter,paid_search,2024-05
2344,2024-07,free,paid_search,2024-07
2345,2024-06,free,content,2024-06
2346,2024-03,enterprise,paid_search,2024-03
2346,2024-03,enterprise,paid_search,2024-04
2347,2024-03,pro,organic,2024-03
2347,2024-03,pro,organic,2024-04
2347,2024-03,pro,organic,2024-05
2347,2024-03,pro,organic,2024-06
2347,2024-03,pro,organic,2024-07
2348,2024-07,pro,paid_search,2024-07
2348,2024-07,pro,paid_search,2024-08
2348,2024-07,pro,paid_search,2024-09
2349,2024-02,enterprise,paid_search,2024-02
2349,2024-02,enterprise,paid_search,2024-03
2349,2024-02,enterprise,paid_search,2024-04
2349,2024-02,enterprise,paid_search,2024-05
2349,2024-02,enterprise,paid_search,2024-06
2349,2024-02,enterprise,paid_search,2024-07
2350,2024-05,free,organic,2024-05
2350,2024-05,free,organic,2024-06
2351,2024-05,free,paid_search,2024-05
2352,2024-07,free,organic,2024-07
2352,2024-07,free,organic,2024-08
2352,2024-07,free,organic,2024-09
2352,2024-07,free,organic,2024-10
2353,2024-07,free,referral,2024-07
2353,2024-07,free,referral,2024-08
2353,2024-07,free,referral,2024-09
2354,2024-05,free,referral,2024-05
2354,2024-05,free,referral,2024-06
2354,2024-05,free,referral,2024-07
2355,2024-03,pro,paid_search,2024-03
2355,2024-03,pro,paid_search,2024-04
2355,2024-03,pro,paid_search,2024-05
2355,2024-03,pro,paid_search,2024-06
2355,2024-03,pro,paid_search,2024-07
2356,2024-04,free,content,2024-04
2357,2024-04,free,content,2024-04
2358,2024-02,free,organic,2024-02
2358,2024-02,free,organic,2024-03
2358,2024-02,free,organic,2024-04
2358,2024-02,free,organic,2024-05
2359,2024-06,free,paid_search,2024-06
2360,2024-02,free,paid_search,2024-02
2360,2024-02,free,paid_search,2024-03
2361,2024-06,starter,organic,2024-06
2361,2024-06,starter,organic,2024-07
2361,2024-06,starter,organic,2024-08
2361,2024-06,starter,organic,2024-09
2362,2024-07,free,paid_search,2024-07
2362,2024-07,free,paid_search,2024-08
2362,2024-07,free,paid_search,2024-09
2363,2024-09,starter,organic,2024-09
2363,2024-09,starter,organic,2024-10
2363,2024-09,starter,organic,2024-11
2363,2024-09,starter,organic,2024-12
2363,2024-09,starter,organic,2025-01
2363,2024-09,starter,organic,2025-02
2363,2024-09,starter,organic,2025-03
2364,2024-02,pro,content,2024-02
2364,2024-02,pro,content,2024-03
2364,2024-02,pro,content,2024-04
2364,2024-02,pro,content,2024-05
2364,2024-02,pro,content,2024-06
2364,2024-02,pro,content,2024-07
2364,2024-02,pro,content,2024-08
